mastery,recent_avg_score,latest_score,difficulty,days_since_study,attempts,exam_urgency,success
0.9425684003143379,1.0,0.8649900881873579,0.8595611334188981,26,5,0.8517221827525187,1
0.6186606119363176,0.4657064036944569,0.4751890896674945,0.6929265905858549,25,14,0.1505982872430035,1
0.6741951924448162,0.5651028458124134,0.477981238609832,0.47530561788360415,30,11,0.28512240041518877,1
0.8456994006469721,0.8715357162399535,0.7690828249486529,0.4463894921437095,32,14,0.6507945897177367,1
0.8850929882268007,0.8082341796041496,0.7811448168970558,0.15269013384142072,7,10,0.04737250672948978,1
0.1397875904698681,0.08813259045443314,0.16778699350643284,0.5218764346888559,10,4,0.032043589378177195,0
0.37371800288235135,0.46610083004899394,0.2767837139251834,0.01377735529405033,18,3,0.4565473229940522,1
0.8103025552734664,0.8140282193320929,0.7888219377917572,0.5935155924421922,5,0,0.515133376846189,1
0.4212801276832546,0.2580509151721937,0.2971234177810833,0.9424042508085225,12,0,0.6013727628113479,0
0.2848075886498894,0.321268079726397,0.31211407778457617,0.92916263227107,39,14,0.042346113998704804,0
0.5469877875782182,0.5772103174136188,0.43673116265258605,0.9876474477564617,7,0,0.45250793152438407,0
0.32390126271928843,0.17215622368553873,0.3498745077113112,0.4748768364757039,0,1,0.05172149166639106,0
0.2658094132750657,0.26243944426258187,0.19640943266038297,0.42365512055060506,0,13,0.5024129936309384,0
0.25883563723739966,0.2504597829459431,0.11711235107252302,0.4482523545537438,5,4,0.8554753634178817,0
0.5307232910602341,0.6877128838858233,0.6383660629704357,0.3014006367201857,7,0,0.39183770991005273,1
0.6800349354078914,0.7996215215476998,0.7002517338370515,0.2634754281893177,20,5,0.3488606520463975,1
0.46650926313834307,0.3010113529765125,0.20157784212700053,0.5719506256412027,10,3,0.9000912781436826,1
0.03897937753732039,0.0,0.11589495823768999,0.23846644371574255,27,11,0.13075181337631858,0
0.9369072881309537,0.7196816896005358,0.6594097532975136,0.7135866099074174,27,14,0.34153826220162287,1
0.5191672349143215,0.48208455109077153,0.4647974428464279,0.6131094189941395,13,0,0.9276684024542216,1
0.03956020839019181,0.0,0.0,0.2739061686060452,32,0,0.27935481219372915,0
0.3786209274345186,0.3850712349933788,0.1694704343874409,0.327923883530704,13,1,0.02520494712616217,1
0.7566494274166153,0.879338294459872,0.9570455903589619,0.5042193555377686,31,7,0.31458156903584256,1
0.7647566879326486,0.8402851686649127,0.8534725499770278,0.43434924822529575,4,11,0.8063987287958786,1
0.92924224400615,0.7122649583816605,0.8666142439831158,0.7700907181588694,1,1,0.6562296481050006,1
0.7701869494441829,0.7087395791258876,0.8488277651571843,0.8568603919165705,13,1,0.2759238420408132,1
0.04245795282809828,0.1518065181763719,0.17166438024452357,0.392735012101753,34,6,0.8794117334876851,0
0.893743128716272,0.9864479056262033,1.0,0.502512049335146,2,6,0.2573723130551461,1
0.15180173307883127,0.4165847699356795,0.36420749208155595,0.41340824438985857,19,12,0.25672176153516624,0
0.7847220208513513,0.823612727529757,0.7437321530404588,0.14210392585164267,37,7,0.16997852119578571,0
0.5841621491832959,0.5727663119121753,0.5395494589282748,0.11518605331426068,14,8,0.7210405546667255,1
0.5978560332062036,0.7102443559090181,0.6738066266196939,0.5122429711066271,11,3,0.6629244515369208,1
0.9370514306705069,0.9639671075322982,1.0,0.3232658843651046,4,8,0.7180623366342505,1
0.15629132196097506,0.04301689899433479,0.17313273385953787,0.48237600462911445,30,13,0.0877593827715506,1
0.9296321877242243,0.8410269980189713,0.7794094896015189,0.35516488699387183,27,6,0.4161616800672908,1
0.8983753839393745,0.9045791825108083,0.9526820489871738,0.06715567773497289,23,0,0.6537304725769206,1
0.6554593927200013,0.43196122240502594,0.3317236478284042,0.7485144668930954,16,13,0.13647055404451092,1
0.3683441642063441,0.43422210909557335,0.5068319452402068,0.06063074218940512,18,5,0.25454931462728214,1
0.19695954262002624,0.17532269987808216,0.17672990816543263,0.38815383457806507,9,5,0.5339056327223729,0
0.3788679563479572,0.45144294625402537,0.5595285667491126,0.5219801141180507,4,13,0.7936726242564269,1
0.42909887146925685,0.5239460887051975,0.6219046228207948,0.4583762911615126,0,1,0.5620091747128678,1
0.7515195602793934,0.7397507320554925,0.6748244400944788,0.8693618268785237,23,9,0.6124393292531816,0
0.8424550014526674,0.7104959999513464,0.7339258359890362,0.5561902967977893,28,3,0.8603458907817834,1
0.42022247903243815,0.29091511956835914,0.16222437551472169,0.7037776945402245,12,3,0.09358294533837275,0
0.7642103495801168,0.6559095688069219,0.6254122469356118,0.9720701771308857,6,10,0.6105220042138247,1
0.29912514416652225,0.22466290968868285,0.06644620807599105,0.043175225056884536,35,0,0.7294950878609792,0
0.7565030477273105,0.8375204069146982,0.5993936729025061,0.43613642264910535,3,4,0.5217142141858402,1
0.5981678800407747,0.6642788057479996,0.4265497565750015,0.07874328988291712,15,5,0.18070619576680946,1
0.287473018548423,0.36048722691998447,0.3390597326645379,0.49628874282923585,24,13,0.03259244324701449,1
0.4032735829303441,0.5122807786024206,0.5249674762320049,0.9860297430766236,13,3,0.1981177414120907,0
0.4979982907931567,0.6462279773903894,0.6475635365447567,0.8267623598949471,12,2,0.42839264584146564,0
0.8682364402828997,1.0,1.0,0.0691399450072615,12,2,0.06913816246611448,1
0.2880599687221407,0.427853302144716,0.5206275420998365,0.8625478004083255,28,12,0.08892874305028264,1
0.056288812981991176,0.0,0.0,0.5482733178581887,30,6,0.7955255262286021,0
0.5006608406612697,0.6555843272833659,0.6817263685563627,0.8307039387459314,37,0,0.47764876957297075,0
0.6652139656041213,0.7091739176421266,0.6803453718293947,0.41857479136145426,2,5,0.5214432101579942,1
0.32689835187698935,0.46372874559030297,0.4649003873622395,0.3650472468847584,1,2,0.8721043020035738,1
0.13378642559385545,0.2537473079784941,0.16353619416038898,0.2375356720522589,17,2,0.008617257133752054,1
0.7622513483035116,1.0,1.0,0.7480709590798926,4,1,0.5921328249036668,1
0.3592043972677377,0.3365740613070165,0.41774763230666667,0.9912446281400278,38,3,0.1894912771872158,0
0.5552556199000561,0.6334404943773312,0.6956006256894283,0.7530732736205097,18,13,0.8057726983423014,1
0.5558774048757611,0.5947562356284184,0.7156826924709562,0.9319443692299963,21,10,0.9745904132511058,1
0.5374375733539766,0.8412661346830379,0.9892760550544295,0.23670199452660334,39,7,0.06737430513300624,0
0.12384368194337081,0.09523131982573449,0.08375352492554222,0.09693454178931371,6,13,0.7257009707225356,1
0.6918470612856529,0.6969627842181825,0.6882923141339701,0.8281978524893359,35,10,0.5861762952709719,1
0.6972736618299291,0.6235834887886049,0.4627028178616077,0.6643448684342539,16,6,0.7561208097430744,0
0.1603893240677361,0.0,0.030879927684816573,0.48137539726165823,33,8,0.04907404772427304,0
0.5829782620655608,0.6536226554513789,0.6090157176054956,0.7202160290026638,7,9,0.790243155389435,1
0.5375076625372045,0.4335948764773302,0.26884524657258635,0.27315654072552,33,7,0.8729872154017071,0
0.09040807847189758,0.2794893895323768,0.10921152834304582,0.7340165597887229,35,12,0.5934562725899734,0
0.338591443210814,0.41253969079721153,0.1798297111026805,0.7233203309671565,14,7,0.36823238624837096,1
0.14300740132638512,0.27906211403406656,0.48975058736188115,0.9441436470762746,15,7,0.23484016325923107,1
0.33830552460296404,0.21610766071961304,0.2263548974299287,0.7725058060224135,32,12,0.11082076969870414,0
0.9590960633711108,0.9922657870815613,1.0,0.9233026902578786,37,13,0.5221414472090018,1
0.2117411027761249,0.31006227442329454,0.5704249042983356,0.03387779514255651,25,10,0.9504962698027061,0
0.2771981402105398,0.22881861897893394,0.282931702800738,0.9370627248797014,2,7,0.6423174116715351,0
0.41976536709875867,0.19867923165507803,0.007019484903256934,0.23273214667618747,12,12,0.14583230073568,1
0.5486140593222075,0.45572375312436153,0.4116729670395622,0.5633162416979622,32,5,0.6261592858404692,0
0.15099313143506765,0.1903227078293016,0.24873961516453064,0.8290875833359028,10,9,0.6201466574655474,0
0.6904955512178131,0.656887315992108,0.8385400156061186,0.5856037614655798,6,11,0.37728183906136314,1
0.509734659876444,0.5225872634775806,0.6073831378239505,0.33971705416207676,33,3,0.5275448744971828,1
0.9699318830498087,0.8857198494977948,0.9623153947704182,0.293960470924571,22,8,0.4992802569741479,1
0.9500017705742079,0.8842330185848291,1.0,0.025040203005183614,9,3,0.4637197279965928,1
0.6176694605536389,0.7280003017512772,0.8801703470249731,0.5165745048430123,27,9,0.39606525127848724,1
0.09995185577451304,0.1258964169332356,0.20638447351947353,0.01580323916329618,26,8,0.7510087528825579,0
0.5452049012226401,0.339828122054985,0.31830367639736956,0.8589662496934306,37,1,0.9261821962748634,1
0.8361997509577753,1.0,1.0,0.0038941463811326127,24,6,0.33435922671739227,1
0.4510901608039063,0.516153595090817,0.540621787639552,0.8931303060700324,31,9,0.12441038872652388,1
0.9133182968322798,0.7186872816126547,0.7801312939019022,0.9425046192334813,22,14,0.4112031770488924,1
0.45674559835399897,0.45127862314345407,0.40256726706193624,0.14415714892135845,18,9,0.2325522624430636,1
0.35122292746129835,0.3382349268625416,0.2948721783471228,0.4928378000687822,12,11,0.2711378862350904,1
0.19748205186327816,0.36968279322195036,0.5186952274516076,0.9021496684090012,14,13,0.9595962620594948,1
0.9318242907953155,0.8188397785277394,0.8389742638492316,0.560373895967873,13,5,0.2885530069609521,1
0.08242798945712682,0.2592375592301376,0.27752903224300807,0.6301519692743847,27,7,0.4285929182509165,0
0.20927734757195093,0.3739584287159331,0.27484779715719804,0.716622756727313,33,11,0.5748690420277343,0
0.29105035245065003,0.3009765366742327,0.44199273620442625,0.7987498277617607,0,9,0.8463430169899694,0
0.42016285452463864,0.5057225455660506,0.3449039644448964,0.452870165712018,36,13,0.3944259295725947,0
0.10594235699096155,0.040688420468634745,0.18182011905630596,0.39655272282884735,36,5,0.24598101819062024,0
0.8058169613506224,0.7822371509028495,0.8649544308649717,0.5748207312401155,15,7,0.6142818504715784,1
0.3986448208534151,0.17582757262059523,0.10792964118539701,0.5009832110317768,4,7,0.8178353099580807,0
0.3413784941811928,0.25940747799097186,0.4131432331807521,0.1534922053741905,3,8,0.2853119935992138,1
0.23878532935868324,0.14077014784625252,0.1365267668383417,0.5111437634299432,6,14,0.3813075384564345,0
0.9869445812038946,1.0,0.9670790601640992,0.39330188369930785,37,13,0.6887522127599198,1
0.3878640250826205,0.271536195753986,0.17585252446602134,0.46840531961567333,20,13,0.2299480178186324,1
0.6428037643335816,0.9299249710957705,0.8241862966294426,0.2496703789338265,33,2,0.8605635552736322,1
0.5031785267248878,0.43286834147069764,0.45968461956622925,0.5564860905107941,20,7,0.8074473764101547,1
0.41034135889904155,0.36865541886721775,0.22577387544458993,0.7847089091881483,12,2,0.39345707398832175,0
0.0027072736757871585,0.0,0.06910625658668772,0.3340938596599533,22,4,0.4600374849032126,0
0.5296252409594838,0.7175187847038743,0.7683847390056842,0.0931093308585309,12,12,0.17497783748748819,1
0.3605651107758504,0.2777512458376169,0.1291973298853895,0.1866621036954298,30,7,0.032936014698360494,1
0.7240122521843483,0.5704726366746805,0.46726941215852275,0.8820777094381044,16,11,0.8696842957069654,1
0.6741530672939647,0.6916287050152309,0.7309516827137136,0.9191096645666051,24,1,0.3157644778460912,1
0.9448051719440385,0.9701089241946089,0.9524876182984113,0.8411200645043214,32,14,0.16178245779226574,1
0.8874228981367364,0.9722067996844757,0.9647299075280029,0.3547253211965503,26,9,0.5140481960388648,1
0.13522136200398605,0.25994564739421244,0.1513421920907977,0.6377900401345777,8,5,0.21663343820587244,0
0.6868495657664668,0.6423643196296942,0.551883569308252,0.3854142314414213,21,12,0.07513940793219631,1
0.98844741383193,1.0,0.9537660294478713,0.6267660643271606,34,5,0.6794852182581039,1
0.9982284811178539,1.0,0.9147062182207728,0.5958579507309852,24,1,0.24476504355611006,1
0.7310298731484106,0.8565561432741585,0.8095696183522012,0.04496424249882747,8,13,0.6935054243560607,1
